image_path,prompt,geohash
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_71_59.22617949594892_18.184577101906246.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_72_59.32987482869038_17.918867068769515.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_72_59.47595755136374_17.99232281004915.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_73_59.34421692229746_18.203412940149025.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_73_59.405131502720515_18.031133256818535.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_74_59.17408957543984_18.20841096492029.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_74_59.47072409551336_18.021099898192205.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_75_59.17935807170492_18.039650076672057.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_75_59.35256241191323_18.223560210509238.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_76_59.315448680416644_18.128464042180717.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_76_59.320687312091486_17.950468396491516.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_77_59.25554572437973_18.118543322710334.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_77_59.31194519285852_18.024811145737573.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_78_59.23134943034568_18.201047529035705.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_78_59.27043152361452_17.918588685337713.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_79_59.32766290999541_18.115402114839334.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_79_59.420695708572545_18.091298276954195.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_80_59.25391896061307_17.92421632900029.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_80_59.31172682220883_18.167471467542832.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_81_59.257032900884646_18.018204692403454.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_81_59.367056776038794_17.98260870960547.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_82_59.23227076950292_18.13984271057579.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_82_59.28102486907154_18.115280719766503.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_83_59.35972026861822_18.222675788356348.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_83_59.384279162199704_18.101699546630567.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_84_59.40008379125534_18.0448775254304.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_84_59.411777406876816_18.014603811122065.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_85_59.21358482961149_17.95508570961072.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_85_59.34896889970802_18.032953594678236.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_86_59.31716050107031_18.077573248445518.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_86_59.385883181682225_17.979268287049685.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_87_59.252220104027316_17.92551188892985.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_87_59.353538970803065_18.16745321987714.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_88_59.30917928428948_17.987377575694723.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_88_59.44788468412654_18.065842739639315.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_89_59.391139074571285_18.053942549432445.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_89_59.41241425013082_17.969852496127466.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_90_59.20062641785771_18.001848761496962.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_90_59.36601299901763_18.00632895817485.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_91_59.171576613154784_18.22550779723112.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_91_59.27524838342323_18.07626403889538.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_92_59.18626409223551_18.003874118007992.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_92_59.3076910160417_18.16968752217012.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_93_59.312247228007266_18.166392731023578.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_93_59.39013521717744_17.930953576191225.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_94_59.241262860017834_17.955085279759505.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_94_59.45526941642453_17.930977672072558.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_95_59.34526104073641_18.01523923022307.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_95_59.409381734324505_17.957564481312797.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_96_59.28927327815943_17.977125271313696.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_96_59.44486892255573_18.131512704401853.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_97_59.2175638168488_17.91422128537268.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_97_59.32233507837151_18.02065589274899.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_98_59.21924313949552_17.99802406416946.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_98_59.32474758164915_17.927780521123754.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_99_59.24803654386017_17.972895387193308.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Stockholm_99_59.362468368045306_17.94475324726945.jpg,A street in Stockholm,u6
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Sucre_50_-18.915852858284442_-65.26622196779802.jpg,A street in Sucre,6s
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Sucre_50_-19.159070426603535_-65.26574828622704.jpg,A street in Sucre,6s
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Sucre_51_-19.03531397469026_-65.26319339743975.jpg,A street in Sucre,6s
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Sucre_51_-19.157598661158776_-65.28220792437244.jpg,A street in Sucre,6s
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Suva_50_-18.074954544384642_178.50190823505753.jpg,A street in Suva,ru
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_50_25.06148662005969_121.59737109668227.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_50_25.064536188272637_121.65403617876443.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_51_25.023076522567624_121.47808030915411.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_51_25.11262325243954_121.58289586951571.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_52_25.039039937495193_121.46120398262137.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_52_25.19344207998742_121.50267668625838.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_53_24.98832831413867_121.53349256336396.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_53_25.145007620168293_121.53702673030219.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_54_24.969103957380362_121.58339396514054.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_54_25.027174347823344_121.60527393526213.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_55_25.095735749072176_121.46437478136575.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_55_25.205256989469177_121.49060831910464.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_56_24.968849023426092_121.4706805959183.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_56_25.18338123518042_121.51898547909961.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_57_25.006379410911755_121.46981033525194.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_57_25.046427590174964_121.47556265315212.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_58_25.00490468076619_121.62901500967133.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_58_25.080737696578172_121.52908159890717.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_59_24.96708830377977_121.59165361486991.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_59_25.027856217600775_121.63329987611196.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_60_25.037258003252486_121.51193070675426.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_60_25.056622281052547_121.6303704711833.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_61_25.04105795712448_121.54441445835864.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_61_25.0611515376833_121.60356157204679.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_62_25.01543602109583_121.51228992289703.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_62_25.13250652187334_121.5543336952065.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_63_24.978621262309474_121.58986762492495.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_63_25.181453051896415_121.48242446590818.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_64_25.02519673645385_121.56704361634435.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_64_25.038679619710546_121.52834648685753.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_65_24.99017905850887_121.63042365471271.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_65_24.99509486337091_121.58829868372251.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_66_25.031473828500374_121.53184982448748.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_66_25.09153830562788_121.64684786788702.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_67_25.04993827282908_121.57438974031213.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_67_25.149441590368742_121.51830738345582.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_68_24.982495373229316_121.61617612709203.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_68_25.066782395276203_121.60194208994804.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_69_25.029307105556658_121.61021050027624.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_69_25.1776823054947_121.56252073091473.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_70_25.068592832858982_121.63839323793603.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_70_25.20076479557137_121.5974053691824.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_71_24.990853724167128_121.62307881451603.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_71_25.011803735196057_121.51275191411767.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_72_25.04981548822998_121.47991652674831.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_72_25.059797837528777_121.55368616932167.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_73_25.04447876526826_121.50198014474248.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_73_25.198477104230218_121.64026283123108.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_74_25.07295420937538_121.65345208673197.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_74_25.080349632058113_121.60911361892725.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_75_25.097923026581572_121.47334704524515.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_75_25.135856878598855_121.65345581882995.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_76_25.068732361287744_121.63580900914047.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_76_25.08153129326292_121.66501376265957.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_77_25.033179989821033_121.50394164621763.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_77_25.03505032458863_121.6209731955688.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_78_25.10429212457709_121.60823312590517.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_78_25.201123058873165_121.64255409819856.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_79_25.05454534746527_121.664669473901.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_79_25.094778298820607_121.51573498246442.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_80_25.013974970448945_121.50635986424739.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_80_25.136411696173656_121.57219939727555.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_81_25.034621465637343_121.49383267082872.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_81_25.128260738444293_121.58922448315015.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_82_25.04163652021821_121.62266175341921.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_82_25.045730541535903_121.54859962773443.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_83_24.976063996372723_121.66377105435575.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_83_25.13654470329475_121.66431740381071.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_84_25.00791463337468_121.53288640160089.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_84_25.19651838967161_121.48285345772747.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_85_25.018571666289166_121.57182894516514.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_85_25.0823685831014_121.46998239132598.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_86_25.04415189204454_121.62569223722274.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_86_25.12763860647997_121.49606328645831.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_87_24.988377760086138_121.5541426398258.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_87_25.04457976947391_121.51363336388837.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_88_25.061176244217652_121.65621329629036.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_88_25.197055806015733_121.49984756766077.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_89_24.99188454852955_121.57565140947852.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_89_25.023102820071532_121.51552274360937.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_90_25.09409414143312_121.52243151571983.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_90_25.115665073290184_121.46551346608243.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_91_25.026695176910273_121.58694816586069.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_91_25.07924678686033_121.48645646435214.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_92_25.03641376772824_121.54487790878792.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_92_25.164493298728107_121.55414197670964.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_93_25.071604031481385_121.54925654485169.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_93_25.14873066141067_121.53493842895125.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_94_25.001087766992743_121.49281697936237.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_94_25.145494141412133_121.50542007839528.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_95_25.036344927361093_121.56972298659684.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_95_25.067922790438686_121.5195445781018.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_96_25.00273877221599_121.52455953616891.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_96_25.06473217339446_121.60066289871097.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_97_25.144137640787314_121.5741959250718.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_97_25.177383189647372_121.46741319013893.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_98_25.057922827980168_121.61423728126981.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_98_25.113253385750255_121.62699503124428.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_99_25.002454122027544_121.51997842758783.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Taipei_99_25.013948943443538_121.64843274784648.jpg,A street in Taipei,ws
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Tallinn_50_59.48627981761764_24.860719836123042.jpg,A street in Tallinn,ud
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Tallinn_50_59.55049262576287_24.841210505005023.jpg,A street in Tallinn,ud
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Tallinn_51_59.3770005230356_24.688443442513233.jpg,A street in Tallinn,ud
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Tallinn_51_59.41819288679334_24.83231420954983.jpg,A street in Tallinn,ud
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Tallinn_52_59.45233363845446_24.699290917916514.jpg,A street in Tallinn,ud
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Tallinn_52_59.547396612442945_24.835659677653158.jpg,A street in Tallinn,ud
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Tallinn_53_59.394025942546406_24.80541856081498.jpg,A street in Tallinn,ud
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Tallinn_53_59.439077426479514_24.81268135647886.jpg,A street in Tallinn,ud
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Tallinn_54_59.37029401800677_24.62552292528034.jpg,A street in Tallinn,ud
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Tallinn_54_59.39002327008509_24.803365982149863.jpg,A street in Tallinn,ud
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Tallinn_55_59.380313150426_24.67511338231131.jpg,A street in Tallinn,ud
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Tallinn_55_59.48572253037987_24.844947682840676.jpg,A street in Tallinn,ud
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Tallinn_56_59.41018979859937_24.701464914368565.jpg,A street in Tallinn,ud
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Tallinn_56_59.44369781414759_24.598321509347972.jpg,A street in Tallinn,ud
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Tallinn_57_59.38927180672193_24.565620351916913.jpg,A street in Tallinn,ud
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Tallinn_57_59.455369139231045_24.842821170024745.jpg,A street in Tallinn,ud
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Tallinn_58_59.43994509994287_24.805428651176605.jpg,A street in Tallinn,ud
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Tallinn_58_59.45837772050299_24.909481607928427.jpg,A street in Tallinn,ud
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Tallinn_59_59.46865818304321_24.862789333204407.jpg,A street in Tallinn,ud
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Tallinn_59_59.49318889731249_24.91337077290856.jpg,A street in Tallinn,ud
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Tallinn_60_59.37605502255812_24.640706611985983.jpg,A street in Tallinn,ud
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Tallinn_60_59.42523310110211_24.568452139992395.jpg,A street in Tallinn,ud
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Tallinn_61_59.361606783320276_24.589803158147653.jpg,A street in Tallinn,ud
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Tallinn_61_59.53480123958177_24.801109438925998.jpg,A street in Tallinn,ud
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Tallinn_62_59.3961265299919_24.91607307160472.jpg,A street in Tallinn,ud
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Tallinn_62_59.46662407965202_24.927264917985582.jpg,A street in Tallinn,ud
C:\Users\mysoo\OneDrive\Documents\GitHub\CSE659proj\images\Tallinn_63_59.37862215931992_24.64120380662879.jpg,A street in Tallinn,ud
